iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ARM,Asia,Armenia,2021-04-08,200129.0,1231.0,913.286,3675.0,28.0,20.286,67426.0,414.74,307.698,1238.154,9.434,6.835,1.01,,,,,,,,,894461.0,4589.0,301.355,1.546,4226.0,1.424,0.213,4.7,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-09,201158.0,1029.0,900.857,3697.0,22.0,20.714,67772.684,346.683,303.51,1245.566,7.412,6.979,1.0,,,,,,,,,899290.0,4829.0,302.982,1.627,4205.0,1.417,0.208,4.8,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-10,202167.0,1009.0,874.714,3720.0,23.0,20.714,68112.629,339.945,294.702,1253.315,7.749,6.979,0.99,,,,,,,,,902716.0,3426.0,304.136,1.154,4211.0,1.419,0.21,4.8,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-11,202817.0,650.0,883.286,3735.0,15.0,20.429,68331.622,218.993,297.59,1258.369,5.054,6.883,0.99,,,,,,,,,906177.0,3461.0,305.303,1.166,4194.0,1.413,0.212,4.7,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-12,203327.0,510.0,887.714,3753.0,18.0,19.857,68503.447,171.825,299.082,1264.433,6.064,6.69,0.98,,,,,,,,,909604.0,3427.0,306.457,1.155,4188.0,1.411,0.211,4.7,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-13,204053.0,726.0,882.857,3775.0,22.0,21.143,68748.046,244.599,297.446,1271.845,7.412,7.123,0.96,,,,,,,,,915473.0,5869.0,308.434,1.977,4363.0,1.47,0.204,4.9,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-14,205128.0,1075.0,890.0,3794.0,19.0,21.0,69110.227,362.181,299.852,1278.247,6.401,7.075,0.95,,,,,,,,,920423.0,4950.0,310.102,1.668,4364.0,1.47,0.197,5.1,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-15,206142.0,1014.0,859.0,3817.0,23.0,20.286,69451.857,341.629,289.408,1285.996,7.749,6.835,0.94,,,,,,,,,926293.0,5870.0,312.08,1.978,4547.0,1.532,0.187,5.3,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-16,207103.0,961.0,849.286,3835.0,18.0,19.714,69775.63,323.773,286.135,1292.06,6.064,6.642,0.93,,,,,,,,,931583.0,5290.0,313.862,1.782,4613.0,1.554,0.18,5.6,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-17,207973.0,870.0,829.429,3859.0,24.0,19.857,70068.744,293.114,279.445,1300.146,8.086,6.69,0.91,,,,,,,,,935427.0,3844.0,315.157,1.295,4673.0,1.574,0.174,5.7,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-18,208520.0,547.0,814.714,3878.0,19.0,20.429,70253.035,184.291,274.488,1306.547,6.401,6.883,0.91,,,,,,,,,937603.0,2176.0,315.89,0.733,4489.0,1.512,0.175,5.7,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-19,208818.0,298.0,784.429,3895.0,17.0,20.286,70353.435,100.4,264.284,1312.275,5.728,6.835,0.9,,,,,,,,,942001.0,4398.0,317.372,1.482,4628.0,1.559,0.168,6.0,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-20,209485.0,667.0,776.0,3919.0,24.0,20.571,70578.156,224.721,261.444,1320.361,8.086,6.931,0.9,,,,,,,,,946642.0,4641.0,318.936,1.564,4453.0,1.5,0.173,5.8,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-21,210518.0,1033.0,770.0,3944.0,25.0,21.429,70926.186,348.031,259.423,1328.784,8.423,7.22,0.89,,,,,,,,,951500.0,4858.0,320.572,1.637,4440.0,1.496,0.169,5.9,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-22,211399.0,881.0,751.0,3969.0,25.0,21.714,71223.007,296.82,253.021,1337.206,8.423,7.316,0.87,,,,,,,,,955515.0,4015.0,321.925,1.353,4175.0,1.407,0.171,5.8,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-23,212114.0,715.0,715.857,3984.0,15.0,21.286,71463.899,240.893,241.181,1342.26,5.054,7.171,0.85,,,,,,,,,960067.0,4552.0,323.459,1.534,4069.0,1.371,0.172,5.8,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-24,212878.0,764.0,700.714,4001.0,17.0,20.286,71721.3,257.401,236.08,1347.988,5.728,6.835,0.84,,,,,,,,,963225.0,3158.0,324.523,1.064,3971.0,1.338,0.172,5.8,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-25,213288.0,410.0,681.143,4018.0,17.0,20.0,71859.435,138.134,229.486,1353.715,5.728,6.738,0.83,,,,,,,,,965692.0,2467.0,325.354,0.831,4013.0,1.352,0.166,6.0,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-26,213469.0,181.0,664.429,4040.0,22.0,20.714,71920.416,60.981,223.854,1361.127,7.412,6.979,0.82,,,,,,,,,969969.0,4277.0,326.795,1.441,3995.0,1.346,0.164,6.1,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-27,214064.0,595.0,654.143,4058.0,18.0,19.857,72120.879,200.463,220.389,1367.192,6.064,6.69,0.82,,,,,,,,,974776.0,4807.0,328.414,1.62,4019.0,1.354,0.155,6.5,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-28,214872.0,808.0,622.0,4071.0,13.0,18.143,72393.104,272.225,209.56,1371.572,4.38,6.113,0.81,,,,,,,,,979060.0,4284.0,329.858,1.443,3937.0,1.326,0.15,6.7,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-29,215528.0,656.0,589.857,4087.0,16.0,16.857,72614.119,221.015,198.73,1376.962,5.391,5.679,0.78,,,,,,,,,983656.0,4596.0,331.406,1.548,4020.0,1.354,0.14,7.1,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-04-30,216064.0,536.0,564.286,4108.0,21.0,17.714,72794.704,180.585,190.115,1384.037,7.075,5.968,0.76,,,,,,,,,988086.0,4430.0,332.899,1.493,4003.0,1.349,0.133,7.5,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,12630.8,36.75,65.44,4255.47685275029
ARM,Asia,Armenia,2021-05-01,216596.0,532.0,531.143,4128.0,20.0,18.143,72973.942,179.238,178.949,1390.776,6.738,6.113,0.74,,,,,,,,,991027.0,2941.0,333.89,0.991,3972.0,1.338,0.129,7.8,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-02,216863.0,267.0,510.714,4139.0,11.0,17.286,73063.898,89.956,172.066,1394.482,3.706,5.824,0.73,,,,,,,,,993612.0,2585.0,334.76,0.871,3989.0,1.344,0.127,7.9,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-03,217008.0,145.0,505.571,4149.0,10.0,15.571,73112.75,48.852,170.333,1397.851,3.369,5.246,0.72,,,,,,,,,996955.0,3343.0,335.887,1.126,3855.0,1.299,0.124,8.1,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-04,217407.0,399.0,477.571,4165.0,16.0,15.286,73247.178,134.428,160.9,1403.241,5.391,5.15,0.71,,,,,,,,,1000909.0,3954.0,337.219,1.332,3733.0,1.258,0.116,8.6,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-05,217900.0,493.0,432.571,4178.0,13.0,15.286,73413.276,166.098,145.739,1407.621,4.38,5.15,0.7,,,,,,,,,1004873.0,3964.0,338.554,1.336,3688.0,1.243,0.108,9.3,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-06,218325.0,425.0,399.571,4192.0,14.0,15.0,73556.464,143.188,134.621,1412.338,4.717,5.054,0.69,,,,,,,,,1008307.0,3434.0,339.711,1.157,3522.0,1.187,0.106,9.4,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-07,218681.0,356.0,373.857,4209.0,17.0,14.429,73676.405,119.941,125.957,1418.066,5.728,4.861,0.68,,,,,,,,,1012538.0,4231.0,341.137,1.425,3493.0,1.177,0.102,9.8,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-08,219092.0,411.0,356.571,4225.0,16.0,13.857,73814.876,138.471,120.133,1423.456,5.391,4.669,0.68,,,,,,,,,1014891.0,2353.0,341.93,0.793,3409.0,1.149,0.101,9.9,tests performed,,,,,,261.0,,,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-09,219270.0,178.0,343.857,4234.0,9.0,13.571,73874.846,59.97,115.85,1426.488,3.032,4.572,0.68,,,,,,,,,1016681.0,1790.0,342.533,0.603,3296.0,1.11,0.102,9.8,tests performed,10727.0,10727.0,,,,261.0,0.36,0.36,,,88.0,261.0,0.009,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-10,219353.0,83.0,335.0,4249.0,15.0,14.286,73902.81,27.964,112.866,1431.542,5.054,4.813,0.67,,,,,,,,,1019359.0,2678.0,343.435,0.902,3201.0,1.078,0.098,10.2,tests performed,,,,,,397.0,,,,,134.0,397.0,0.013,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-11,219596.0,243.0,312.714,4256.0,7.0,13.0,73984.68,81.87,105.357,1433.9,2.358,4.38,0.66,,,,,,,,,1023251.0,3892.0,344.746,1.311,3192.0,1.075,0.092,10.9,tests performed,,,,,,534.0,,,,,180.0,534.0,0.018,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-12,219950.0,354.0,292.857,4272.0,16.0,13.429,74103.947,119.267,98.667,1439.291,5.391,4.524,0.65,,,,,,,,,1026974.0,3723.0,346.001,1.254,3157.0,1.064,0.086,11.6,tests performed,,,,,,671.0,,,,,226.0,671.0,0.023,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-13,220217.0,267.0,270.286,4291.0,19.0,14.143,74193.903,89.956,91.063,1445.692,6.401,4.765,0.65,,,,,,,,,1030335.0,3361.0,347.133,1.132,3147.0,1.06,0.08,12.5,tests performed,,,,,,807.0,,,,,272.0,807.0,0.027,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-14,220447.0,230.0,252.286,4301.0,10.0,13.143,74271.393,77.49,84.998,1449.061,3.369,4.428,0.65,,,,,,,,,1033513.0,3178.0,348.204,1.071,2996.0,1.009,0.078,12.8,tests performed,,,,,,944.0,,,,,318.0,944.0,0.032,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-15,220729.0,282.0,233.857,4314.0,13.0,12.714,74366.402,95.009,78.789,1453.441,4.38,4.284,0.66,,,,,,,,,1036673.0,3160.0,349.268,1.065,3112.0,1.048,0.073,13.7,tests performed,,,,,,1081.0,,,,,364.0,1081.0,0.036,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-16,220860.0,131.0,227.143,4323.0,9.0,12.714,74410.538,44.136,76.527,1456.474,3.032,4.284,0.67,,,,,,,,,1039050.0,2377.0,350.069,0.801,3196.0,1.077,0.07,14.3,tests performed,19249.0,19249.0,,,,1217.0,0.65,0.65,,,410.0,1217.0,0.041,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-17,220927.0,67.0,224.857,4333.0,10.0,12.0,74433.111,22.573,75.757,1459.843,3.369,4.043,0.67,,,,,,,,,1042821.0,3771.0,351.34,1.27,3352.0,1.129,0.066,15.2,tests performed,,,,,,1193.0,,,,,402.0,1193.0,0.04,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-18,221139.0,212.0,220.429,4346.0,13.0,12.857,74504.536,71.425,74.265,1464.223,4.38,4.332,0.65,,,,,,,,,1046412.0,3591.0,352.549,1.21,3309.0,1.115,0.061,16.4,tests performed,,,,,,1168.0,,,,,394.0,1168.0,0.039,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-19,221368.0,229.0,202.571,4357.0,11.0,12.143,74581.689,77.153,68.249,1467.929,3.706,4.091,0.64,,,,,,,,,1050075.0,3663.0,353.784,1.234,3300.0,1.112,0.058,17.2,tests performed,,,,,,1143.0,,,,,385.0,1143.0,0.039,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-20,221559.0,191.0,191.714,4364.0,7.0,10.429,74646.04,64.35,64.591,1470.287,2.358,3.514,0.62,,,,,,,,,1053007.0,2932.0,354.771,0.988,3239.0,1.091,0.055,18.2,tests performed,,,,,,1119.0,,,,,377.0,1119.0,0.038,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-21,221699.0,140.0,178.857,4371.0,7.0,10.0,74693.207,47.168,60.259,1472.645,2.358,3.369,0.62,,,,,,,,,1057145.0,4138.0,356.166,1.394,3376.0,1.137,0.049,20.4,tests performed,,,,,,1094.0,,,,,369.0,1094.0,0.037,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-22,221880.0,181.0,164.429,4386.0,15.0,10.286,74754.188,60.981,55.398,1477.699,5.054,3.465,0.63,,,,,,,,,1060108.0,2963.0,357.164,0.998,3348.0,1.128,0.046,21.7,tests performed,,,,,,1069.0,,,,,360.0,1069.0,0.036,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-23,221948.0,68.0,155.429,4392.0,6.0,9.857,74777.099,22.91,52.366,1479.721,2.021,3.321,0.63,,,,,,,,,1062006.0,1898.0,357.803,0.639,3279.0,1.105,0.046,21.7,tests performed,26562.0,26562.0,,,,1045.0,0.89,0.89,,,352.0,1045.0,0.035,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-24,221982.0,34.0,150.714,4394.0,2.0,8.714,74788.554,11.455,50.778,1480.394,0.674,2.936,0.63,,,,,,,,,1065211.0,3205.0,358.883,1.08,3199.0,1.078,0.045,22.2,tests performed,,,,,,1038.0,,,,,350.0,1038.0,0.035,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-25,222139.0,157.0,142.857,4400.0,6.0,7.714,74841.449,52.895,48.13,1482.416,2.021,2.599,0.63,,,,,,,,,1069112.0,3901.0,360.197,1.314,3243.0,1.093,0.04,25.0,tests performed,,,,,,1031.0,,,,,347.0,1031.0,0.035,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-26,222269.0,130.0,128.714,4411.0,11.0,7.714,74885.248,43.799,43.365,1486.122,3.706,2.599,0.61,,,,,,,,,1072615.0,3503.0,361.378,1.18,3220.0,1.085,0.038,26.3,tests performed,,,,,,1024.0,,,,,345.0,1024.0,0.034,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-27,222409.0,140.0,121.429,4416.0,5.0,7.429,74932.415,47.168,40.911,1487.806,1.685,2.503,0.6,,,,,,,,,1075450.0,2835.0,362.333,0.955,3206.0,1.08,0.036,27.8,tests performed,,,,,,1016.0,,,,,342.0,1016.0,0.034,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-28,222513.0,104.0,116.286,4423.0,7.0,7.429,74967.454,35.039,39.178,1490.165,2.358,2.503,0.6,,,,,,,,,1078534.0,3084.0,363.372,1.039,3056.0,1.03,0.032,31.2,tests performed,,,,,,1009.0,,,,,340.0,1009.0,0.034,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-29,222555.0,42.0,96.429,4428.0,5.0,6.0,74981.605,14.15,32.488,1491.849,1.685,2.021,0.6,,,,,,,,,1081305.0,2771.0,364.305,0.934,3028.0,1.02,0.032,31.2,tests performed,,,,,,1002.0,,,,,338.0,1002.0,0.034,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-30,222636.0,81.0,98.286,4432.0,4.0,5.714,75008.894,27.29,33.114,1493.197,1.348,1.925,0.65,,,,,,,,,1083960.0,2655.0,365.2,0.895,3136.0,1.057,0.031,32.3,tests performed,33529.0,33529.0,,,,995.0,1.13,1.13,,,335.0,995.0,0.034,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-05-31,222670.0,34.0,98.286,4438.0,6.0,6.286,75020.35,11.455,33.114,1495.219,2.021,2.118,0.67,,,,,,,,,1087240.0,3280.0,366.305,1.105,3147.0,1.06,0.029,34.5,tests performed,,,,,,1118.0,,,,,377.0,1118.0,0.038,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,13198.3,36.22,27.48,4446.67480647735
ARM,Asia,Armenia,2021-06-01,222778.0,108.0,91.286,4445.0,7.0,6.429,75056.736,36.387,30.755,1497.577,2.358,2.166,0.68,,,,,,,,,1090156.0,2916.0,367.287,0.982,3006.0,1.013,0.029,34.5,tests performed,,,,,,1240.0,,,,,418.0,1240.0,0.042,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-02,222870.0,92.0,85.857,4446.0,1.0,5.0,75087.732,30.996,28.926,1497.914,0.337,1.685,0.68,,,,,,,,,1093012.0,2856.0,368.25,0.962,2914.0,0.982,0.028,35.7,tests performed,,,,,,1363.0,,,,,459.0,1363.0,0.046,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-03,222978.0,108.0,81.286,4448.0,2.0,4.571,75124.119,36.387,27.386,1498.588,0.674,1.54,0.69,,,,,,,,,1096581.0,3569.0,369.452,1.202,3019.0,1.017,0.025,40.0,tests performed,,,,,,1486.0,,,,,501.0,1486.0,0.05,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-04,223050.0,72.0,76.714,4452.0,4.0,4.143,75148.376,24.258,25.846,1499.935,1.348,1.396,0.7,,,,,,,,,1099797.0,3216.0,370.536,1.084,3038.0,1.024,0.028,35.7,tests performed,,,,,,1608.0,,,,,542.0,1608.0,0.054,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-05,223143.0,93.0,84.0,4454.0,2.0,3.714,75179.709,31.333,28.301,1500.609,0.674,1.251,0.72,,,,,,,,,1102551.0,2754.0,371.463,0.928,3035.0,1.023,0.026,38.5,tests performed,,,,,,1731.0,,,,,583.0,1731.0,0.058,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-06,223180.0,37.0,77.714,4458.0,4.0,3.714,75192.175,12.466,26.183,1501.957,1.348,1.251,0.74,,,,,,,,,1104999.0,2448.0,372.288,0.825,3006.0,1.013,0.026,38.5,tests performed,46503.0,46503.0,,,,1853.0,1.57,1.57,,,624.0,1853.0,0.062,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
